GO Primary Key (Year plus Incident Number),Council District,GO Highest Offense Desc,Crime Type,GO Report Date,GO Location,Clearance Status,Clearance Date,GO District,GO Location Zip,GO Census Tract,GO X Coordinate,GO Y Coordinate
20185049825,2,THEFT,Theft,2018-12-11,730 W STASSNEY LN,,,D,78745,24.1,3102401,10049301
20185039491,3,THEFT OF AUTO PARTS,Theft,2018-10-04,3802 SOUTHWAY DR,N,2018-10-05,D,78704,20.05,3103876,10057210
20185042323,7,THEFT BY SHOPLIFTING,Theft,2018-10-22,12407 N MOPAC EXPY NB,N,2018-10-23,A,78758,18.5,3125641,10125365
20185040526,10,BURGLARY OF VEHICLE,Theft,2018-10-11,11500 JOLLYVILLE RD,N,2018-11-12,A,78759,25,3111458,10123436
20182911258,4,BURGLARY OF RESIDENCE,Burglary,2018-10-18,1401 E RUNDBERG LN,N,2018-10-19,E,78753,18.13,3133940,10101616
20183480482,4,THEFT,Theft,2018-12-14,5701 AVENUE F,N,2019-01-03,I,78752,15.03,3121616,10090553
20183600928,3,BURGLARY OF RESIDENCE,Burglary,2018-12-26,2450 WICKERSHAM LN,N,2019-02-06,H,78741,23.13,3119753,10054915
20185034178,3,THEFT,Theft,2018-08-31,5406 STUART CIR,N,2018-09-04,C,78721,21.11,3132039,10068886
20183550771,9,AGG ASLT STRANGLE/SUFFOCATE,Agg Assault,2018-12-21,2504 MANOR RD,N,2018-12-28,C,78722,4.02,3122677,10077174
20183440822,4,BURGLARY OF RESIDENCE,Burglary,2018-12-10,1621 W BRAKER LN,N,2018-12-11,E,78758,18.43,3126078,10115150
20185048613,4,THEFT,Theft,2018-12-03,1407 MANFORD HILL DR,N,2019-01-21,E,78753,18.33,3135415,10104143
20185027413,7,THEFT,Theft,2018-07-19,5720 LOUISE LN,N,2018-07-20,B,78757,15.01,3110446,10095688
20182420280,7,AUTO THEFT,Auto Theft,2018-08-30,14201 N IH 35 SVRD NB,N,2018-09-26,E,78660,18.4,3136074,10131163
20185041971,10,BURGLARY OF VEHICLE,Theft,2018-10-19,5204 FM 2222 RD,N,2018-10-19,B,78731,17.19,3100043,10102810
20182960122,4,AGG ROBBERY/DEADLY WEAPON,Robbery,2018-10-23,9121 N IH 35 SVRD NB,,,E,78753,18.13,3130598,10103050
20183480101,1,BURGLARY OF RESIDENCE,Burglary,2018-12-14,2902 SWEENEY LN,N,2018-12-14,I,78723,21.07,3133890,10085198
20183171787,1,BURGLARY NON RESIDENCE,Burglary,2018-11-14,6305 CAMERON RD,N,2018-11-30,I,78723,21.04,3128819,10090096
20183230201,7,THEFT OF TRAILER,Theft,2018-11-19,2008 LEEANN DR,N,2018-11-19,A,78758,18.5,3127286,10123430
20181940126,5,BURGLARY NON RESIDENCE,Burglary,2018-07-13,4211 S LAMAR BLVD SVRD NB,N,2018-09-04,D,78704,20.04,3098240,10058271
20185051824,7,THEFT,Theft,2018-12-24,2300 W NORTH LOOP BLVD,N,2019-01-10,B,78756,2.06,3113999,10091741
20185051828,1,THEFT,Theft,2018-12-24,803 SAN SABA ST,,,C,78702,9.01,3122679,10069217
20185039896,4,THEFT,Theft,2018-10-07,303 JOHN NANCE GARNER CIR,N,2018-10-15,E,78753,18.06,3127234,10100079
20185047962,3,THEFT,Theft,2018-11-29,1515 GROVE BLVD,N,2018-12-11,H,78741,23.18,3126360,10057548
20183591077,9,THEFT,Theft,2018-12-25,3851 AIRPORT BLVD,C,2018-12-25,B,78723,3.06,3125539,10078863
20181960604,3,BURGLARY OF VEHICLE,Theft,2018-07-15,3706 S 2ND ST,N,2018-07-16,D,78704,13.07,3105836,10056753
20185027220,5,BURGLARY OF VEHICLE,Theft,2018-07-18,809 S LAMAR BLVD,N,2018-07-18,D,78704,13.03,3108921,10066697
20183611287,1,BURGLARY OF VEHICLE,Theft,2018-12-27,8501 VALLEYFIELD DR,N,2019-01-10,C,78724,22.02,3151509,10082783
20185051015,8,THEFT,Theft,2018-12-19,4100 W SLAUGHTER LN,N,2019-01-31,D,78749,17.4,3079213,10041211
20182851002,3,BURGLARY OF VEHICLE,Theft,2018-10-12,1621 E 6TH ST,C,2018-10-18,G,78702,9.02,3119810,10068873
20185050765,4,BURGLARY OF VEHICLE,Theft,2018-12-17,7522 N IH 35 SVRD SB,N,2018-12-18,I,78752,18.04,3125968,10096642
20188004915,7,THEFT BY SHOPLIFTING,Theft,2018-12-10,5808 BURNET RD,N,2018-12-17,B,78756,2.06,3114295,10094831
20185049215,2,BURGLARY OF VEHICLE,Theft,2018-12-07,7809 E BEN WHITE BLVD SVRD EB,N,2018-12-12,H,78744,24.31,3132052,10053066
20185039632,2,THEFT FROM AUTO,Theft,2018-10-05,7625 E BEN WHITE BLVD SVRD EB,N,2018-10-08,H,78744,24.31,3131137,10052681
20183081313,3,THEFT,Theft,2018-11-04,6000 FELIX AVE,N,2018-11-16,H,78741,23.17,3127844,10059690
20183371394,4,ROBBERY BY ASSAULT,Robbery,2018-12-03,1830 W RUNDBERG LN,N,2019-02-06,E,78758,18.2,3122270,10108763
20188004965,2,THEFT FROM BUILDING,Theft,2018-12-17,7204 KILDAY CV,N,2018-12-18,F,78744,24.31,3118658,10032882
20185052253,1,BURGLARY OF VEHICLE,Theft,2018-12-28,1803 E ANDERSON LN SVRD EB,N,2018-12-31,I,78752,18.11,3132901,10093814
20183620732,9,THEFT OF TRAILER,Theft,2018-12-28,4021 N IH 35 SVRD NB,N,2019-02-19,C,78722,3.07,3122060,10081517
20183151426,5,BURGLARY OF VEHICLE,Theft,2018-11-11,2202 DELCREST DR,N,2018-11-19,D,78704,13.04,3104517,10062410
20188003760,3,BURGLARY OF VEHICLE,Theft,2018-09-26,2400 S CONGRESS AVE,N,2018-10-04,D,78704,13.08,3110844,10059841
20182700544,3,BURGLARY OF RESIDENCE,Burglary,2018-09-27,800 MONTOPOLIS DR,N,2018-10-01,H,78741,23.17,3129205,10059509
20185037011,4,THEFT,Theft,2018-09-18,1106 WARRINGTON DR,N,2018-09-20,E,78753,18.33,3134310,10105766
20181840503,8,AGG ASLT STRANGLE/SUFFOCATE,Agg Assault,2018-07-03,4606 SAN SIMEON DR,N,2018-07-10,D,78749,17.77,3080237,10048596
20185028504,2,BURGLARY OF VEHICLE,Theft,2018-07-26,2313 BLUE MEADOW DR,N,2018-08-01,F,78744,24.27,3108739,10038812
20181771426,3,BURGLARY OF RESIDENCE,Burglary,2018-06-26,2604 WILLOW ST,C,2018-07-18,C,78702,10,3123108,10065477
20185042587,3,BURGLARY OF VEHICLE,Theft,2018-10-24,3017 S IH 35 SVRD NB,N,2018-10-31,H,78741,23.07,3114042,10055536
20183281198,9,AUTO THEFT,Auto Theft,2018-11-24,928 E 40TH ST,N,2018-11-26,B,78751,3.02,3121146,10081739
20185047358,2,BURGLARY OF VEHICLE,Theft,2018-11-26,210 VERRADO PATH,N,2018-12-03,F,78748,24.22,3100603,10038241
20185050003,1,THEFT,Theft,2018-12-12,1189 HARVEY ST,N,2019-01-23,C,78702,8.02,3126957,10073716
20182600680,2,BURGLARY OF VEHICLE,Theft,2018-09-17,6533 TARA DR,N,2018-11-06,F,78747,24.26,3116061,10032215
20183530118,4,AGG ASSAULT,Agg Assault,2018-12-19,800 E ST JOHNS AVE,C,2018-12-19,I,78752,18.12,3126214,10094471
20183400954,5,THEFT,Theft,2018-12-06,9300 S IH 35 SVRD SB,N,2018-12-10,F,78748,24.21,3100423,10033116
20181990716,2,BURGLARY OF RESIDENCE,Burglary,2018-07-18,6302 TUPELO DR,N,2018-09-13,F,78744,24.26,3114743,10032679
20182210565,7,BURGLARY OF VEHICLE,Theft,2018-08-09,2600 SCOFIELD RIDGE PKWY,N,2018-08-14,A,78727,18.47,3127448,10130202
20183230522,3,BURGLARY NON RESIDENCE,Burglary,2018-11-19,1300 CROSSING PL,N,2018-12-11,H,78741,23.17,3123924,10059981
20185051054,3,THEFT,Theft,2018-12-19,2807 OAK CREST AVE,N,2018-12-19,D,78704,13.07,3107508,10059508
20181800883,7,BURG NON RESIDENCE SHEDS,Burglary,2018-06-29,1803 MADISON AVE,N,2018-07-03,I,78757,15.04,3117881,10099187
20185045616,10,BURGLARY OF VEHICLE,Theft,2018-11-13,3800 MOUNT BONNELL RD,N,2018-11-14,B,78731,1.02,3104170,10089793
20185052612,2,BURGLARY OF VEHICLE,Theft,2018-12-31,801 E WILLIAM CANNON DR,N,2019-02-04,F,78745,24.22,3105654,10042375
20183041402,3,THEFT,Theft,2018-10-31,2426 E RIVERSIDE DR,N,2018-11-12,H,78741,23.04,3120481,10059156
20183060762,1,BURGLARY OF RESIDENCE,Burglary,2018-11-02,7105 GUNNISON PASS,N,2018-11-05,C,78724,22.01,3142300,10086361
20185046413,9,THEFT,Theft,2018-11-18,2604 MANOR RD,N,2018-11-30,C,78722,4.02,3122929,10077218
20185049486,7,THEFT,Theft,2018-12-09,607 THRUSH AVE,N,2019-02-07,E,78753,18.24,3134058,10111459
20185052368,1,BURGLARY OF VEHICLE,Theft,2018-12-29,1917 MANOR RD,N,2018-12-31,C,78722,4.02,3120973,10076631
20185047287,6,THEFT,Theft,2018-11-25,11200 LAKELINE MALL DR,N,2018-11-26,A,78613,203.18,3092523,10143915
20183430205,4,AGG ASSAULT,Agg Assault,2018-12-09,9515 N LAMAR BLVD,C,2018-12-12,E,78753,18.23,3128694,10106147
20185049967,1,BURGLARY OF VEHICLE,Theft,2018-12-12,E 12TH ST / RED RIVER ST,N,2018-12-12,G,78701,11,3116725,10072357
20183210235,3,AGG ROBBERY/DEADLY WEAPON,Robbery,2018-11-17,2021 E RIVERSIDE DR,N,2018-11-17,H,78741,23.16,3119337,10060661
20183620217,6,BURGLARY NON RESIDENCE,Burglary,2018-12-28,13200 N US 183 HWY SVRD SB,N,2019-01-29,A,78750,204.05,3099948,10133518
20181991079,2,AUTO THEFT,Auto Theft,2018-07-18,3600 PRESIDENTIAL BLVD,N,2018-07-19,AP,78719,9800,3138850,10047302
20185048723,4,THEFT,Theft,2018-12-04,7609 BENNETT AVE,N,2018-12-06,I,78752,18.12,3128197,10095851
20182400840,4,AGG SEXUAL ASSAULT CHILD/OBJEC,Rape,2018-08-28,,,,E,78758,18.22,,
20182420202,7,BURGLARY NON RESIDENCE,Burglary,2018-08-30,3203 LONGHORN BLVD,N,2018-09-11,A,78758,18.49,3116675,10112601
20185028042,6,BURGLARY OF VEHICLE,Theft,2018-07-24,13802 N US 183 HWY SVRD SB,N,2018-07-24,A,78750,204.03,3096110,10141200
20183430503,9,BURGLARY OF VEHICLE,Theft,2018-12-09,30 BLOCK EAST AVE,N,2018-12-11,G,78701,11,3115597,10066140
20182321137,7,BURGLARY NON RESIDENCE,Burglary,2018-08-20,11501 CENTURY OAKS TER,N,2018-08-30,A,78758,18.49,3118589,10119609
20182741692,4,BURGLARY OF RESIDENCE,Burglary,2018-10-01,8312 N IH 35 SVRD SB,N,2018-10-02,E,78753,18.06,3128227,10099667
20182151798,1,BURGLARY OF RESIDENCE,Burglary,2018-08-03,1709 MEANDER DR,N,2018-08-07,C,78721,21.09,3133525,10076111
20185046121,2,AGG SEXUAL ASSAULT CHILD/OBJEC,Rape,2018-11-16,,C,2019-03-30,F,78745,24.09,,
20182351038,4,BURGLARY OF RESIDENCE,Burglary,2018-08-23,10502 LITTLE PEBBLE DR,N,2018-08-27,E,78758,18.21,3123503,10112858
20182220431,3,BURGLARY NON RESIDENCE,Burglary,2018-08-10,1406 E 5TH ST,N,2018-08-11,G,78702,9.02,3118956,10068987
20183341324,3,THEFT,Theft,2018-11-30,710 E BEN WHITE BLVD EB,C,2018-12-01,D,78745,24.03,3110517,10052730
20185023672,4,THEFT,Theft,2018-06-22,8414 BANGOR BND,N,2018-07-03,E,78758,18.05,3123408,10102360
20185026254,4,BURGLARY NON RESIDENCE,Burglary,2018-07-11,615 E WONSLEY DR,C,2018-10-01,E,78753,18.04,3127181,10098449
20185029170,10,THEFT FROM BUILDING,Theft,2018-07-31,1010 W 40TH ST,N,2018-07-31,B,78756,2.04,3114247,10085425
20185033126,5,THEFT,Theft,2018-08-24,4403 RUSSELL DR,N,2018-11-09,D,78745,20.02,3101040,10055848
20185025256,8,BURGLARY OF VEHICLE,Theft,2018-07-04,2100 BARTON SPRINGS RD,N,2018-07-05,D,78746,19.11,3106393,10070460
20185035309,5,THEFT,Theft,2018-09-07,9300 S IH 35 SVRD SB,N,2018-09-10,F,78748,24.21,3100423,10033116
20182530384,7,BURGLARY OF VEHICLE,Theft,2018-09-10,9610 NEILS THOMPSON DR,C,2018-09-13,A,78758,18.49,3116443,10113091
20182750941,4,BURGLARY OF RESIDENCE,Burglary,2018-10-02,8805 PARKFIELD DR,N,2018-10-10,E,78758,18.05,3123847,10105147
20182011654,3,AGG ASSAULT,Agg Assault,2018-07-20,5510 S IH 35 SVRD SB,N,2018-09-06,D,78745,24.02,3108051,10046007
20181791272,4,THEFT,Theft,2018-06-28,1030 NORWOOD PARK BLVD,N,2018-07-06,I,78753,18.13,3129996,10096983
20188002573,5,BURGLARY OF VEHICLE,Theft,2018-06-22,3923 RUN OF THE OAKS,N,2018-07-09,D,78704,20.05,3103030,10056701
20182190319,5,AUTO THEFT,Auto Theft,2018-08-07,6607 BRODIE LN,C,2018-08-07,D,78745,17.5,3087823,10051622
20182671921,3,AUTO THEFT,Auto Theft,2018-09-24,4600 ELMONT DR,C,2018-09-28,H,78741,23.17,3122852,10060647
20185024556,9,BURGLARY OF VEHICLE,Theft,2018-06-29,3115 HELMS ST,N,2018-06-29,B,78705,5,3116368,10080809
20182131628,9,AUTO THEFT,Auto Theft,2018-08-01,702 W 25TH ST,N,2018-08-02,B,78705,6.03,3113387,10078558
20181810276,10,AGG ASLT STRANGLE/SUFFOCATE,Agg Assault,2018-06-30,9415 MC NEIL DR,C,2018-06-30,A,78750,17.16,3086597,10116232
20183440562,3,AUTO THEFT,Auto Theft,2018-12-10,4404 E OLTORF ST,N,2018-12-14,H,78741,23.14,3119889,10055968
20182280906,1,RAPE,Rape,2018-08-16,,N,2019-03-01,E,78753,18.23,,
20181801221,6,BURGLARY OF VEHICLE,Theft,2018-06-29,11617 RESEARCH BLVD SVRD NB,N,2018-07-31,A,78759,17.54,3112144,10124380
20188004123,5,BURGLARY OF VEHICLE,Theft,2018-10-15,2300 DEL CURTO RD,N,2018-10-23,D,78704,13.04,3104159,10062554
20185039985,10,BURGLARY OF VEHICLE,Theft,2018-10-08,8523 N CAPITAL OF TEXAS HWY NB,N,2018-10-09,B,78759,17.06,3107280,10113996
20188002761,9,THEFT,Theft,2018-07-13,302 E 6TH ST,N,2018-07-25,G,78701,11,3115180,10070609
20182491082,1,BURGLARY OF VEHICLE,Theft,2018-09-06,7619 HIDDEN VIEW CIR,N,2018-09-12,C,78724,22.08,3145809,10077841
20188003627,9,THEFT OF BICYCLE,Theft,2018-09-15,222 E RIVERSIDE DR,N,2018-09-18,H,78704,14.01,3114318,10066154
20181761760,4,AUTO THEFT,Auto Theft,2018-06-25,8500 N IH 35 SVRD SB,N,2018-07-11,E,78753,18.06,3128712,10100432
20185034660,5,BURGLARY OF VEHICLE,Theft,2018-09-04,2911 INRIDGE DR,N,2018-09-05,F,78745,17.29,3089104,10046519
20185031961,2,THEFT,Theft,2018-08-17,5007 COFFEE CUP CV,N,2018-08-20,F,78744,24.13,3115318,10044552
20181991274,3,THEFT BY SHOPLIFTING,Theft,2018-07-18,2508 E RIVERSIDE DR,C,2018-07-18,H,78741,23.04,3120958,10059176
20185039905,7,BURGLARY OF VEHICLE,Theft,2018-10-07,1910 W BRAKER LN,,,E,78758,18.44,3124642,10116191
20188003000,7,THEFT,Theft,2018-08-03,13501 METRIC BLVD,N,2018-10-23,E,78727,18.48,3133057,10128009
20185028356,5,BURGLARY OF VEHICLE,Theft,2018-07-25,2425 W BEN WHITE BLVD SVRD EB,N,2018-07-30,D,78745,17.12,3098144,10057374
20181961319,,BURGLARY OF VEHICLE,Theft,2018-07-15,7301 SPICEWOOD SPRINGS RD,N,2018-07-16,A,,,,
20185042947,6,THEFT OF AUTO PARTS,Theft,2018-10-26,9725 NORTH LAKE CREEK PKWY,N,2018-11-01,A,78717,203.11,3096523,10146505
20185039349,10,THEFT FROM AUTO,Theft,2018-10-03,1602 WESTOVER RD,N,2018-10-03,B,78703,16.03,3110095,10081876
20182551624,3,BURGLARY OF RESIDENCE,Burglary,2018-09-12,1301 CROSSING PL,N,2018-09-13,H,78741,23.17,3123895,10059508
20183050162,7,THEFT,Theft,2018-11-01,12900 N IH 35 SVRD SB,C,2018-11-07,E,78753,18.48,3134231,10124160
20182680487,3,BURG NON RESIDENCE SHEDS,Burglary,2018-09-25,1309 WILLOW ST,C,2018-09-27,G,78702,10,3117941,10067321
20185030894,9,THEFT BY SHOPLIFTING,Theft,2018-08-10,3851 AIRPORT BLVD,N,2018-08-28,B,78723,3.06,3125539,10078863
20185039177,8,BURGLARY OF VEHICLE,Theft,2018-10-02,3401 REDBUD TRL,N,2018-10-03,B,78746,19.1,3100123,10078696
20188002730,3,THEFT FROM BUILDING,Theft,2018-07-17,1209 E CESAR CHAVEZ ST,N,2018-07-20,G,78702,10,3117816,10067625
20182901676,2,AGG ROBBERY/DEADLY WEAPON,Robbery,2018-10-17,810 E SLAUGHTER LN,C,2018-10-31,F,78744,24.29,3104781,10031064
20185034269,4,BURGLARY OF VEHICLE,Theft,2018-08-31,7619 N IH 35 SVRD NB,N,2018-09-03,I,78752,18.12,3127363,10096124
20185033253,3,BURGLARY OF VEHICLE,Theft,2018-08-25,1710 WOODWARD ST,N,2018-08-29,H,78741,23.07,3114061,10053628
20185024412,5,BURGLARY OF VEHICLE,Theft,2018-06-28,9302 CURLEW DR,N,2018-06-28,F,78748,17.46,3086835,10039641
20182141374,4,BURGLARY OF RESIDENCE,Burglary,2018-08-02,1100 REINLI ST,N,2018-08-03,I,78723,21.05,3126350,10088845
20188002661,5,THEFT FROM AUTO,Theft,2018-06-28,10600 BREZZA LN,,,F,78748,24.07,3098654,10027544
20188004254,7,THEFT FROM BUILDING,Theft,2018-10-22,9101 RESEARCH BLVD NB,N,2018-11-05,A,78758,18.49,3117855,10109712
20185037656,2,THEFT,Theft,2018-09-22,4608 LYRA CIR,N,2018-09-24,F,78744,24.31,3118543,10045426
20182271027,2,BURGLARY OF RESIDENCE,Burglary,2018-08-15,2418 LAKEHURST DR,N,2018-09-13,F,78744,24.27,3111009,10040085
20185037703,1,THEFT,Theft,2018-09-23,10906 CLAYWOOD DR,N,2018-09-26,E,78753,18.33,3135868,10108042
20185034438,10,BURGLARY OF VEHICLE,Theft,2018-09-02,5352 N CAPITAL OF TEXAS HWY SB,N,2018-09-04,B,78746,19.12,3096795,10100686
20182351973,2,BURGLARY NON RESIDENCE,Burglary,2018-08-24,8300 S IH 35 SVRD SB,N,2018-08-29,F,78745,24.22,3102685,10036277
20185032127,9,THEFT,Theft,2018-08-19,302 E 6TH ST,N,2018-08-21,G,78701,11,3115180,10070609
20185029887,9,BURGLARY OF VEHICLE,Theft,2018-08-04,500 ELMWOOD PL,N,2018-08-06,B,78705,5,3116842,10079244
20185024611,1,THEFT,Theft,2018-06-29,1438 CORONADO HILLS DR,N,2018-07-02,I,78752,18.11,3130883,10092992
20188002891,7,BURGLARY OF VEHICLE,Theft,2018-08-01,1003 JUSTIN LN,N,2018-08-02,I,78757,15.05,3120344,10096167
20185037660,7,THEFT,Theft,2018-09-22,12101 N LAMAR BLVD,N,2018-10-31,E,78753,18.26,3133120,10117697
20182440451,4,AGG ROBBERY/DEADLY WEAPON,Robbery,2018-09-01,9125 NORTH PLZ,C,2019-03-04,E,78753,18.13,3131662,10102587
20185029839,5,THEFT,Theft,2018-08-04,11130 MANCHACA RD,N,2018-08-07,F,78748,17.74,3086596,10030238
20185026450,10,THEFT,Theft,2018-07-12,5002 N FRESCO DR,N,2018-07-17,B,78731,1.01,3111056,10092356
20182891226,3,BURGLARY OF RESIDENCE,Burglary,2018-10-16,1600 WICKERSHAM LN,N,2018-11-05,H,78741,23.18,3122229,10059265
20185029902,6,THEFT OF BICYCLE,Theft,2018-08-05,2801 S LAKELINE BLVD,N,2018-08-06,A,78613,203.18,3091492,10145582
20182890146,4,AGG ASSAULT,Agg Assault,2018-10-16,8500 N IH 35 SVRD SB,N,2018-10-27,E,78753,18.06,3128712,10100432
20182230643,7,BURGLARY OF RESIDENCE,Burglary,2018-08-11,12906 POWDERHORN ST,N,2018-08-13,A,78727,18.47,3129355,10126899
20182400423,7,AUTO THEFT,Auto Theft,2018-08-28,14233 THE LAKES BLVD,C,2018-08-29,E,78660,18.4,3137385,10129939
20182041304,4,BURGLARY NON RESIDENCE,Burglary,2018-07-23,10210 N LAMAR BLVD,N,2018-09-05,E,78758,18.22,3129302,10108881
20182041719,4,BURGLARY OF RESIDENCE,Burglary,2018-07-23,1124 RUTLAND DR,N,2018-07-25,E,78758,18.22,3125782,10107636
20185042132,9,THEFT BY SHOPLIFTING,Theft,2018-10-21,1201 BARBARA JORDAN BLVD,C,2018-10-25,B,78723,3.06,3124601,10084923
20182950093,2,ROBBERY BY THREAT,Robbery,2018-10-22,400 E WILLIAM CANNON DR,N,2018-10-24,F,78745,24.02,3104568,10042938
20182611493,3,AUTO THEFT,Auto Theft,2018-09-18,2317 GREENFIELD PKWY,N,2019-02-15,H,78741,23.07,3116013,10057628
20185028182,3,THEFT,Theft,2018-07-24,7310 E RIVERSIDE DR,N,2018-08-13,H,78741,23.12,3130266,10053837
20185036533,7,THEFT BY SHOPLIFTING,Theft,2018-09-15,3311 ESPERANZA XING,N,2018-09-17,A,78758,18.49,3118196,10118869
20185044579,2,BURGLARY OF VEHICLE,Theft,2018-11-06,9919 SERVICE AVE,N,2019-01-02,AP,78719,9800,3140589,10048439
20182341226,7,AGG ASSAULT,Agg Assault,2018-08-22,1006 E YAGER LN,N,2018-09-01,E,78753,18.39,3139640,10116239
20182151173,5,THEFT BY SHOPLIFTING,Theft,2018-08-03,9300 S IH 35 SVRD SB,C,2018-08-08,F,78748,24.21,3100423,10033116
20185030256,3,THEFT,Theft,2018-08-07,2119 E 7TH ST,N,2018-08-27,C,78702,9.02,3121888,10068541
20185038144,7,BURGLARY OF VEHICLE,Theft,2018-09-25,7685 NORTHCROSS DR,N,2018-09-26,B,78757,15.01,3115824,10102130
20185041594,8,BURGLARY OF VEHICLE,Theft,2018-10-17,8515 GANTTCREST DR,N,2018-10-29,D,78749,17.38,3075391,10048900
20185037537,9,BURGLARY OF VEHICLE,Theft,2018-09-21,127 E RIVERSIDE DR,N,2018-09-26,H,78704,14.01,3113415,10066258
20185039887,9,THEFT,Theft,2018-10-07,323 E 6TH ST,N,2018-10-08,G,78701,11,3115325,10070387
20185036526,5,THEFT,Theft,2018-09-15,2004 FAIR OAKS DR,N,2018-09-18,D,78745,17.12,3098070,10052808
20185036588,7,THEFT,Theft,2018-09-15,7805 GAULT ST,N,2018-09-17,I,78757,15.04,3121150,10100508
20185030726,7,BURGLARY OF VEHICLE,Theft,2018-08-09,3010 W ANDERSON LN,N,2018-08-13,B,78757,18.17,3114584,10104644
2.01818E+12,9,THEFT,Theft,2018-10-01,500 E 7TH ST,N,2018-10-03,G,78701,11,3115951,10070759
20182030530,6,AUTO THEFT,Auto Theft,2018-07-22,7920 SAN FELIPE BLVD,N,2018-07-25,A,78729,204.06,3104597,10132546
20182771890,2,BURGLARY OF VEHICLE,Theft,2018-10-04,901 LITTLE TEXAS LN,N,2018-10-09,F,78745,24.02,3106583,10045152
20182531830,5,BURGLARY OF VEHICLE,Theft,2018-09-10,3622 MANCHACA RD,N,2018-09-11,D,78704,20.04,3101540,10059488
20182541282,8,BURG NON RESIDENCE SHEDS,Burglary,2018-09-11,8521 COPANO DR,N,2018-09-20,D,78749,17.77,3079926,10046978
20181920957,2,AGG ASSAULT,Agg Assault,2018-07-11,8100 S IH 35 SVRD NB,,,F,78744,24.29,3103320,10036858
20182680273,4,BURGLARY OF VEHICLE,Theft,2018-09-25,1701 RIDGEMONT DR,N,2018-09-26,I,78723,21.06,3129055,10086237
20188003810,3,THEFT,Theft,2018-09-29,1000 WILLOW ST,,,G,78702,10,3116923,10067821
20185041862,3,THEFT,Theft,2018-10-18,1881 GROVE BLVD,N,2018-10-29,H,78741,23.18,3126219,10056687
20185028595,7,BURGLARY OF VEHICLE,Theft,2018-07-27,12501 TECH RIDGE BLVD,N,2018-07-30,E,78753,18.39,3138829,10118547
