GO Primary Key (Year plus Incident Number),Council District,GO Highest Offense Desc,Crime Type,GO Report Date,GO Location,GO X Coordinate,GO Y Coordinate,Clearance Status,Clearance Date,GO District,GO Location Zip,GO Census Tract
20182530708,4,AGG ASSAULT,Agg Assault,10-Sep-18,201 PRINCE DR,3125017.00,10097562,N,27-Sep-18,I,78752,18.04
20185026987,7,BURGLARY OF VEHICLE,Theft,16-Jul-18,10050 GREAT HILLS TRL,3113681.00,10116645,N,17-Jul-18,A,78759,17.53
20185030268,7,THEFT,Theft,7-Aug-18,2002 LEEANN DR,3127495.00,10123490,N,21-Aug-18,A,78758,18.5
20185037360,7,THEFT BY SHOPLIFTING,Theft,20-Sep-18,5819 BURNET RD,3114764.00,10094774,N,21-Sep-18,I,78756,2.05
20188003446,9,THEFT OF BICYCLE,Theft,3-Sep-18,2401 ALDRICH ST,3126847.00,10083521,N,25-Sep-18,B,78723,3.06
20182450199,3,DEADLY CONDUCT,Agg Assault,2-Sep-18,509 E BEN WHITE BLVD SVRD EB,3110048.00,10052665,C,16-Nov-18,D,78745,24.03
20185030570,1,BURGLARY OF VEHICLE,Theft,9-Aug-18,5110 STONE GATE DR,3135163.00,10077125,N,9-Aug-18,C,78721,21.09
20181770442,3,BURGLARY NON RESIDENCE,Burglary,26-Jun-18,1140 AIRPORT BLVD,3128694.00,10071947,N,30-Aug-18,C,78702,8.01
20185040780,3,THEFT OF LICENSE PLATE,Theft,12-Oct-18,2011 E 6TH ST,3121398.00,10068232,,,C,78702,9.02
20185036271,1,BURGLARY OF VEHICLE,Theft,13-Sep-18,7204 GENEVA CIR,3135539.00,10090089,N,14-Sep-18,I,78723,21.13
20185037358,7,THEFT,Theft,20-Sep-18,12430 METRIC BLVD,3129178.00,10123478,N,25-Sep-18,A,78758,18.5
20185038344,2,BURGLARY OF VEHICLE,Theft,27-Sep-18,7809 E BEN WHITE BLVD SVRD EB,3132052.00,10053066,N,3-Oct-18,H,78744,24.31
20182201008,1,AGG ASSAULT,Agg Assault,8-Aug-18,1054 SPRINGDALE RD,3129983.00,10072500,C,9-Aug-18,C,78721,21.11
20182771054,4,THEFT,Theft,4-Oct-18,1030 NORWOOD PARK BLVD,3129996.00,10096983,N,5-Oct-18,I,78753,18.13
20183081451,3,AGG ASSAULT,Agg Assault,4-Nov-18,2406 MISSION HILL DR,3116937.00,10052170,N,6-Dec-18,H,78741,23.07
20185037246,3,BURGLARY OF VEHICLE,Theft,19-Sep-18,511 WOODWARD ST,3110977.00,10055549,N,20-Sep-18,D,78704,23.08
20182191529,4,ROBBERY BY ASSAULT,Robbery,7-Aug-18,845 N MEADOWS DR,3129235.00,10109997,N,14-Feb-19,E,78758,18.22
20182620040,9,THEFT,Theft,19-Sep-18,519 E 6TH ST,3115958.00,10070168,C,19-Sep-18,G,78701,11
20182551170,9,THEFT BY SHOPLIFTING,Theft,12-Sep-18,2407 S CONGRESS AVE,3111143.00,10059752,C,12-Sep-18,D,78704,23.08
20182310831,4,BURGLARY OF VEHICLE,Theft,19-Aug-18,8312 N IH 35 SVRD SB,3128227.00,10099667,N,21-Aug-18,E,78753,18.06
20181941015,5,BURGLARY NON RESIDENCE,Burglary,13-Jul-18,6916 CHERRYDALE DR,3095503.00,10045625,N,5-Sep-18,F,78745,17.28
20188004207,9,THEFT OF BICYCLE,Theft,17-Oct-18,1720 W 11TH ST,3108169.00,10075424,N,21-Nov-18,B,78703,12
20188003162,7,BURGLARY OF VEHICLE,Theft,17-Aug-18,1510 W NORTH LOOP BLVD,3115349.00,10091654,N,21-Aug-18,I,78756,2.05
20181871284,8,THEFT OF BICYCLE,Theft,6-Jul-18,2131 WILLIAM BARTON DR,3105587.00,10069241,N,25-Jul-18,D,78746,19.11
20188003112,1,BURGLARY OF VEHICLE,Theft,15-Aug-18,1506 PENNSYLVANIA AVE,3120548.00,10072173,N,20-Aug-18,C,78702,8.04
20181950102,7,BURGLARY OF RESIDENCE,Burglary,14-Jul-18,2300 W NORTH LOOP BLVD,3113999.00,10091741,N,2-Aug-18,B,78756,2.06
20188003678,3,THEFT FROM BUILDING,Theft,14-Sep-18,1200 PAUL TERESA SALDANA ST,3126730.00,10071498,N,12-Oct-18,C,78702,8.01
20182460523,3,AUTO THEFT,Auto Theft,3-Sep-18,902 SPENCE ST,3116572.00,10067599,N,5-Sep-18,G,78702,10
20182481098,1,BURGLARY OF RESIDENCE,Burglary,5-Sep-18,1172 WEBBERVILLE RD,3132229.00,10074758,,,C,78721,21.09
20185043474,6,BURGLARY OF VEHICLE,Theft,30-Oct-18,9739 ANDERSON VILLAGE DR,3099016.00,10140528,N,1-Nov-18,A,78729,204.08
20185037169,5,THEFT,Theft,19-Sep-18,4001 S LAMAR BLVD NB,3099257.00,10058451,,,D,78704,20.04
20181731355,3,BURGLARY OF RESIDENCE,Burglary,22-Jun-18,1604 E 4TH ST,3119425.00,10068425,N,25-Jun-18,G,78702,9.02
20182200829,2,BURGLARY OF RESIDENCE,Burglary,8-Aug-18,1333 CENTRAL PARK CT,3099774.00,10050131,C,24-Aug-18,D,78745,24.09
20185039478,10,BURGLARY OF VEHICLE,Theft,4-Oct-18,10114 JOLLYVILLE RD,3110887.00,10117037,N,4-Oct-18,A,78759,17.22
20185036178,8,BURGLARY OF VEHICLE,Theft,13-Sep-18,2100 BARTON SPRINGS RD,3106393.00,10070460,N,17-Sep-18,D,78746,19.11
20185040644,10,BURGLARY OF VEHICLE,Theft,11-Oct-18,11160 JOLLYVILLE RD,3111404.00,10121883,N,15-Oct-18,A,78759,25
20182801330,3,BURG NON RESIDENCE SHEDS,Burglary,7-Oct-18,618 TILLERY ST,3125792.00,10066963,N,22-Oct-18,C,78702,9.02
20185035508,4,THEFT BY SHOPLIFTING,Theft,9-Sep-18,1747 RUTLAND DR,3123606.00,10110711,N,10-Sep-18,E,78758,18.2
20185036470,3,BURGLARY OF VEHICLE,Theft,14-Sep-18,625 E STASSNEY LN,3106502.00,10046087,N,25-Sep-18,F,78745,24.02
20185039306,9,THEFT,Theft,3-Oct-18,4110 GUADALUPE ST,3116330.00,10085201,N,3-Oct-18,B,78751,2.03
20188003977,9,THEFT FROM PERSON,Theft,8-Oct-18,514 E 6TH ST,3115973.00,10070380,N,12-Oct-18,G,78701,11
20185039252,9,THEFT,Theft,2-Oct-18,51 RAINEY ST,3115553.00,10066686,N,3-Oct-18,G,78701,11
20182240669,3,AUTO THEFT,Auto Theft,12-Aug-18,2336 DOUGLAS ST,3117763.00,10056344,N,16-Aug-18,H,78741,23.13
20185025237,5,BURGLARY OF VEHICLE,Theft,4-Jul-18,3755 S CAPITAL OF TEXAS HWY NB,3096408.00,10061249,N,5-Jul-18,D,78704,19.01
20185033309,1,THEFT,Theft,26-Aug-18,1223 ROSEWOOD AVE,3119738.00,10071043,N,25-Sep-18,C,78702,8.04
20185042778,2,BURGLARY OF VEHICLE,Theft,25-Oct-18,7306 LUNAR DR,3101007.00,10041332,N,16-Nov-18,F,78745,24.22
20182101076,4,BURGLARY OF RESIDENCE,Burglary,29-Jul-18,1071 CLAYTON LN,3126309.00,10089393,N,16-Aug-18,I,78723,21.05
20182370585,5,BURGLARY NON RESIDENCE,Burglary,25-Aug-18,809 S LAMAR BLVD,3108921.00,10066697,N,1-Nov-18,D,78704,13.03
20183170804,8,THEFT,Theft,13-Nov-18,2901 S CAPITAL OF TEXAS HWY NB,3094135.00,10066586,C,13-Nov-18,D,78746,19.1
20185040419,1,THEFT BY SHOPLIFTING,Theft,10-Oct-18,1131 E 11TH ST,3118925.00,10071044,N,11-Oct-18,G,78702,9.01
20185044960,9,BURGLARY OF VEHICLE,Theft,8-Nov-18,4600 MUELLER BLVD,3125013.00,10082433,N,9-Nov-18,B,78723,3.06
20183161117,9,THEFT BY SHOPLIFTING,Theft,12-Nov-18,1000 E 41ST ST,3121344.00,10082703,C,12-Nov-18,B,78751,3.02
20185048447,2,BURGLARY OF VEHICLE,Theft,3-Dec-18,7806 S 1ST ST,3099329.00,10040099,N,10-Dec-18,F,78745,24.24
20182740190,2,BURGLARY OF VEHICLE,Theft,1-Oct-18,5401 ATASCOSA DR,3115591.00,10043253,N,18-Nov-18,F,78744,24.13
20185024388,10,THEFT,Theft,27-Jun-18,2727 EXPOSITION BLVD,3107173.00,10083789,,,B,78703,16.06
20185043327,7,BURGLARY OF VEHICLE,Theft,29-Oct-18,12113 METRIC BLVD,3127286.00,10120469,N,1-Nov-18,E,78758,18.45
20183601242,4,THEFT,Theft,26-Dec-18,1628 OHLEN RD,3121912.00,10106009,N,1-Jan-19,E,78758,18.05
20182090974,4,THEFT BY SHOPLIFTING,Theft,28-Jul-18,1030 NORWOOD PARK BLVD,3129996.00,10096983,N,3-Aug-18,I,78753,18.13
20185036382,3,THEFT FROM AUTO,Theft,14-Sep-18,3105 S IH 35 SVRD NB,3114244.00,10055176,N,17-Sep-18,H,78741,23.07
20183350365,9,ROBBERY BY ASSAULT,Robbery,1-Dec-18,500 E 8TH ST,3116003.00,10071013,N,21-Jan-19,G,78701,11
20185037769,9,THEFT OF BICYCLE,Theft,23-Sep-18,2100 SAN ANTONIO ST,3114074.00,10076611,N,24-Sep-18,B,78705,6.04
20185030850,9,THEFT,Theft,10-Aug-18,104 W 33RD ST,3116247.00,10081741,N,13-Aug-18,B,78705,5
20185034471,4,AGG FORCED SODOMY OF CHILD,Rape,3-Sep-18,,,,C,25-Mar-19,I,78723,21.05
20185035782,2,BURGLARY OF VEHICLE,Theft,11-Sep-18,3201 CASEYBRIDGE CT,3128617.00,10051374,N,12-Sep-18,H,78744,24.31
20185035833,3,THEFT,Theft,11-Sep-18,1802 WOODLAND AVE,3117840.00,10059951,N,13-Sep-18,H,78741,23.16
20185036336,6,BURGLARY OF VEHICLE,Theft,13-Sep-18,12342 HUNTERS CHASE DR,3103620.00,10134096,N,17-Sep-18,A,78729,204.1
20182771827,1,AGG ASSAULT,Agg Assault,4-Oct-18,5800 TECHNI CENTER DR,3136581.00,10075175,N,10-Oct-18,C,78721,21.1
20185048342,7,BURGLARY OF VEHICLE,Theft,2-Dec-18,3201 CENTURY PARK BLVD,3126988.00,10131668,N,3-Dec-18,A,78727,18.47
20183411104,5,THEFT,Theft,7-Dec-18,9300 S IH 35 SVRD SB,3100423.00,10033116,C,7-Dec-18,F,78748,24.21
20188005028,9,THEFT,Theft,11-Dec-18,811 CHRISTOPHER ST,3110354.00,10065942,N,26-Dec-18,D,78704,13.05
20182121586,4,BURGLARY OF RESIDENCE,Burglary,31-Jul-18,1602 PINE KNOLL DR,3125762.00,10111985,N,21-Aug-18,E,78758,18.21
20183220484,3,BURGLARY NON RESIDENCE,Burglary,18-Nov-18,2410 E RIVERSIDE DR,3120441.00,10059515,C,5-Dec-18,H,78741,23.04
20185042639,3,BURGLARY OF VEHICLE,Theft,24-Oct-18,1125 EMMITT RUN,3132498.00,10067848,N,25-Oct-18,C,78721,21.11
20181881869,,AGG ASSAULT FAM/DATE VIOLENCE,Agg Assault,8-Jul-18,9675 BROWN LN,3137067.00,10102052,C,8-Jul-18,88,78754,18.34
20182801144,7,AUTO THEFT,Auto Theft,7-Oct-18,12900 N IH 35 SVRD SB,3134231.00,10124160,N,8-Oct-18,E,78753,18.48
20182790485,9,THEFT,Theft,6-Oct-18,501 E 8TH ST,3116006.00,10070898,N,8-Oct-18,G,78701,11
20185024467,6,BURGLARY OF VEHICLE,Theft,28-Jun-18,8901 BUBBLING SPRINGS TRL,3101735.00,10136693,N,6-Jul-18,A,78729,204.06
20185048736,7,THEFT BY SHOPLIFTING,Theft,4-Dec-18,9607 RESEARCH BLVD SVRD NB,3112956.00,10114736,N,11-Dec-18,A,78759,17.53
20185037776,3,AGG ASSAULT,Agg Assault,20-Sep-18,2200 S PLEASANT VALLEY RD,3119912.00,10057599,C,26-Nov-18,H,78741,23.16
20182300465,4,THEFT OF TRAILER,Theft,18-Aug-18,11201 SAGE HOLLOW DR,3126583.00,10114330,N,26-Aug-18,E,78758,18.43
20185042341,2,BURGLARY OF VEHICLE,Theft,22-Oct-18,8801 S IH 35 SVRD NB,3102585.00,10034201,N,23-Oct-18,F,78744,24.29
20182071448,7,BURGLARY OF RESIDENCE,Burglary,26-Jul-18,8003 TISDALE DR,3121468.00,10101634,N,31-Jul-18,I,78757,18.18
20185030065,9,THEFT OF BICYCLE,Theft,6-Aug-18,1101 SHOAL CREEK BLVD,3111942.00,10073510,N,7-Aug-18,G,78701,11
20182590425,9,AGG ROBBERY/DEADLY WEAPON,Robbery,16-Sep-18,3848 AIRPORT BLVD,3125168.00,10078793,N,11-Dec-18,C,78722,3.07
20185041901,8,BURGLARY OF VEHICLE,Theft,19-Oct-18,5700 W SLAUGHTER LN,3075194.00,10045769,N,30-Oct-18,D,78749,17.37
20188003521,9,THEFT OF BICYCLE,Theft,11-Sep-18,4513 SPEEDWAY,3118752.00,10085926,N,10-Oct-18,B,78751,3.05
20182550625,9,AUTO THEFT,Auto Theft,12-Sep-18,2915 HAMPTON RD,3118531.00,10078789,C,17-Oct-18,B,78705,4.01
20188004339,9,THEFT,Theft,30-Oct-18,316 E 6TH ST,3115313.00,10070574,N,21-Nov-18,G,78701,11
20185043020,4,BURGLARY OF VEHICLE,Theft,26-Oct-18,6406 N IH 35 SVRD SB,3124940.00,10091843,N,29-Oct-18,I,78752,15.03
20185041540,2,THEFT,Theft,17-Oct-18,6404 SKYCREST DR,3102652.00,10044710,N,17-Oct-18,F,78745,24.02
20185041547,2,BURGLARY OF VEHICLE,Theft,17-Oct-18,5003 DOVE SPRINGS DR,3114031.00,10040676,N,17-Nov-18,F,78744,24.12
20183141074,5,AUTO THEFT,Auto Theft,10-Nov-18,900 BLOCK JESSIE ST,3108102.00,10066864,N,13-Nov-18,D,78704,13.03
20183131182,2,THEFT OF LICENSE PLATE,Theft,9-Nov-18,404 RALPH ABLANEDO DR,3099454.00,10036351,N,3-Dec-18,F,78748,24.22
20182390386,5,BURGLARY OF RESIDENCE,Burglary,27-Aug-18,11113 LOST MAPLES TRL,3086885.00,10029643,N,27-Aug-18,F,78748,17.72
20185043719,10,BURGLARY OF VEHICLE,Theft,31-Oct-18,10610 MORADO CIR,3110163.00,10120074,N,1-Nov-18,A,78759,17.22
20188004659,8,THEFT,Theft,19-Nov-18,9101 LA CRESADA DR,3074748.00,10046352,N,27-Nov-18,D,78749,17.37
20185044938,7,THEFT FROM AUTO,Theft,8-Nov-18,11915 STONEHOLLOW DR,3125009.00,10119205,N,12-Nov-18,A,78758,18.49
20185038814,7,THEFT OF LICENSE PLATE,Theft,30-Sep-18,2525 W ANDERSON LN,3116494.00,10102601,N,15-Oct-18,B,78757,15.01
20185044155,5,BURGLARY OF VEHICLE,Theft,3-Nov-18,3755 S CAPITAL OF TEXAS HWY NB,3096408.00,10061249,N,7-Nov-18,D,78704,19.01
20188003022,6,BURGLARY OF VEHICLE,Theft,6-Aug-18,6202 MAGNOLIA MOUND CV,3111627.00,10132421,N,9-Aug-18,A,78727,17.86
20182320738,1,AUTO THEFT,Auto Theft,20-Aug-18,7044 E US 290 HWY SVRD WB,3132558.00,10091011,N,21-Aug-18,I,78752,18.11
20183351477,3,AUTO THEFT,Auto Theft,1-Dec-18,710 E BEN WHITE BLVD SVRD WB,3111061.00,10053193,,,D,78704,23.08
20182290140,6,THEFT,Theft,17-Aug-18,11710 BIG TRL,3114487.00,10124002,N,20-Aug-18,A,78759,17.54
20188004801,7,THEFT FROM AUTO,Theft,5-Dec-18,2450 ASHDALE DR,3116919.00,10104167,N,6-Dec-18,B,78757,18.17
20188003547,4,THEFT,Theft,11-Sep-18,9502 MOUNTAIN QUAIL RD,3123959.00,10108684,N,6-Dec-18,E,78758,18.21
20182571293,9,AUTO THEFT,Auto Theft,14-Sep-18,3500 DUVAL ST,3117879.00,10081647,N,24-Sep-18,B,78705,5
20185031183,4,BURGLARY OF VEHICLE,Theft,13-Aug-18,1200 BROADMOOR DR,3125735.00,10086793,N,13-Aug-18,I,78723,21.05
20182291446,6,BURGLARY OF RESIDENCE,Burglary,17-Aug-18,13005 HEINEMANN DR,3112215.00,10133423,N,20-Aug-18,A,78727,17.85
20185032302,4,THEFT,Theft,20-Aug-18,1501 REAGAN HILL DR,3130394.00,10092312,N,21-Aug-18,I,78752,18.11
20185042471,9,THEFT BY SHOPLIFTING,Theft,23-Oct-18,1600 LAVACA ST,3114539.00,10074676,N,24-Oct-18,B,78701,7
20185042521,5,BURGLARY OF VEHICLE,Theft,23-Oct-18,1624 BARTON SPRINGS RD,3108295.00,10068692,N,17-Nov-18,D,78704,13.03
20182840647,8,BURGLARY OF VEHICLE,Theft,11-Oct-18,9101 LA CRESADA DR,3074748.00,10046352,N,18-Nov-18,D,78749,17.37
20188004695,3,THEFT,Theft,28-Nov-18,440 E ST ELMO RD,3108745.00,10051684,N,7-Dec-18,D,78745,24.03
20185046594,7,BURGLARY OF VEHICLE,Theft,19-Nov-18,1200 W HOWARD LN,3136012.00,10128062,N,11-Dec-18,E,78660,18.4
20182040746,3,BURGLARY OF VEHICLE,Theft,23-Jul-18,1700 E 4TH ST,3119947.00,10068260,N,23-Jul-18,G,78702,9.02
20182040699,3,AUTO THEFT,Auto Theft,23-Jul-18,1700 E 4TH ST,3119947.00,10068260,N,16-Aug-18,G,78702,9.02
20182150548,5,AUTO THEFT,Auto Theft,3-Aug-18,2937 LAGERWAY CV,3085150.00,10039048,N,7-Aug-18,F,78748,17.46
20182860437,9,AGG ASSAULT,Agg Assault,13-Oct-18,500 BLOCK E 7TH ST,3115951.00,10070759,C,14-Nov-18,G,78701,11
20182870999,1,BURGLARY OF RESIDENCE,Burglary,14-Oct-18,7909 HIDDEN VIEW CIR,3146643.00,10078853,N,16-Oct-18,C,78724,22.08
20185043059,7,BURGLARY OF VEHICLE,Theft,27-Oct-18,12230 N IH 35 SVRD SB,3135461.00,10117568,N,1-Nov-18,E,78753,18.26
